Date,Close,High,Low,Open,Volume
2018-02-15,93.7737808227539,94.35356548414038,93.71024161558755,93.86908963350344,8222400
2018-02-16,94.28208923339844,94.67920021798496,93.98822492340862,94.5441839374894,8454100
2018-02-20,93.86906433105469,94.12321503178138,93.54343052667608,93.94054137527594,8268800
2018-02-21,92.71744537353516,93.94849150947799,92.53477776436546,93.90877799821618,12054300
2018-02-22,92.99543762207031,93.44814991365277,92.92396056093546,93.11457211672716,9317900
2018-02-23,93.82142639160156,93.9643865691616,93.49579857903433,93.62287092606995,9072900
2018-02-26,93.85322570800781,94.44095443485266,93.74997901463801,94.25828068257734,8771600
2018-02-27,93.71817016601562,94.24235945004749,93.13044774466613,94.13116282602118,12525700
2018-02-28,94.3138427734375,94.37738197441163,93.91673185649671,94.09146162945973,9311600
2018-03-01,94.95765686035156,95.19640633167856,94.02654485114857,94.24937445283976,12287700
2018-03-02,94.18573760986328,94.64731683231594,94.00270155135314,94.58364947646318,10064300
2018-03-05,93.93103790283203,94.54382534034708,93.61270731842883,94.5040317404276,5658200
2018-03-06,94.01861572265625,94.44836126886536,94.00270191945735,94.19369791611031,5452000
2018-03-07,93.91512298583984,94.44832321715708,93.87532938639492,94.36078215569893,4461800
2018-03-08,94.45631408691406,94.69505754682234,94.11410966322468,94.15389720404967,7086700
2018-03-09,93.83555603027344,94.12204691727148,93.58088667000544,93.89921729868871,6570400
2018-03-12,94.3767318725586,94.43244536164653,94.05840724244725,94.1539022028194,5801300
2018-03-13,94.85423278808594,94.9974813030565,94.05840905417237,94.15390401638393,7455300
2018-03-14,95.6898193359375,95.81715401484927,94.99745675222272,95.02133048660576,10175000
2018-03-15,95.6898193359375,95.88877521799839,95.44311598511055,95.63411193182652,6757900
2018-03-16,95.3476333618164,95.50680174114856,95.14072357616386,95.33967949658943,6084300
2018-03-19,95.04523468017578,95.47498025174622,94.86219253849343,94.87015247638926,8491200
2018-03-20,94.66320037841797,94.87807611782736,94.56770544681494,94.63137278231783,5446000
2018-03-21,94.76663970947266,95.03721671619066,93.9946901395479,94.43239538176809,9742400
2018-03-22,95.70575714111328,96.15141645751407,95.23621801420289,95.74554468199031,12136600
2018-03-23,95.63412475585938,95.74553957902147,95.19642539962327,95.24417287479203,7250400
2018-03-26,95.26805877685547,95.85696664185843,95.23622509879405,95.49884838906075,8237900
2018-03-27,96.28668975830078,96.39015070581254,95.34761772503163,95.36353759618044,9168500
2018-03-28,96.54135131835938,96.80397454273266,96.2548543593434,96.65276612779319,7412500
2018-03-29,97.01091766357422,97.32128844457866,96.7005468825698,96.72442062393114,9694300
2018-04-02,97.20230865478516,97.58512318963437,96.62809597945723,96.7796215355464,12036500
2018-04-03,96.45262908935547,96.88329311252271,96.36490089474937,96.78758796805333,9855000
2018-04-04,96.25325012207031,96.86734141363532,96.18146974092994,96.77961321703602,6654300
2018-04-05,95.53549194335938,95.9183004216187,95.51953804073045,95.78272267242815,7603700
2018-04-06,96.58023071289062,96.62010937792753,95.87841123450328,96.22932401601196,8831200
2018-04-09,96.73976135253906,96.73976135253906,95.98210913644488,96.21339206022321,6307500
2018-04-10,96.56427764892578,96.80353137225256,96.32501784096931,96.65997670440463,6046000
2018-04-11,96.90723419189453,97.2102914067892,96.71582387073171,97.1783896865954,5901300
2018-04-12,96.19742584228516,96.55630950230903,96.02994639529868,96.53238473625814,6622800
2018-04-13,96.42070770263672,96.60413491965915,96.10169670412054,96.11764451596343,4964000
2018-04-16,96.45262908935547,96.47655385431533,95.84650867697603,95.88638734166243,4491300
2018-04-17,96.7157974243164,96.96303416705507,96.3569138183751,96.43666505473658,5590400
2018-04-18,95.94224548339844,96.77166600399737,95.92629157840695,96.73179341078254,8138400
2018-04-19,95.16063690185547,95.32811634099673,94.75389764415243,95.2403881464994,9875800
2018-04-20,94.47472381591797,95.00906361380318,94.45079906147943,94.8176594936675,7579400
2018-04-23,94.49870300292969,94.60238511138878,94.17172102954453,94.37110221088182,7073200
2018-04-24,94.0680160522461,94.46677831797776,93.91649052881598,94.27537413412276,8190800
2018-04-25,93.43798828125,93.82877364504,93.26253188965408,93.63736943813083,6603800
2018-04-26,94.09198760986328,94.21161147363675,93.78094731015648,93.89260639073159,6528600
2018-04-27,94.81771850585938,94.86556804451683,94.45883479666627,94.482759565995,5401800
2018-04-30,94.98515319824219,95.35201368581122,94.85755246043166,94.96920538775144,8321100
2018-05-01,94.64307403564453,94.9867597664961,94.49920289568745,94.93081021751522,7979200
2018-05-02,94.53919982910156,95.0107800078198,94.5232168509626,94.82694221996961,4644000
2018-05-03,94.96278381347656,95.36242519789224,94.85887924882418,94.98676132085453,6345300
2018-05-04,95.10665130615234,95.29848355390185,94.70700993707257,95.29848355390185,4283500
2018-05-07,94.95482635498047,95.13066349913287,94.90686522653384,95.09070300648051,3647800
2018-05-08,94.8669204711914,95.11469630009405,94.55520052578272,94.75502131632913,6091200
2018-05-09,94.29943084716797,94.6511112944289,94.29943084716797,94.41133000284826,7832500
2018-05-10,95.05870056152344,95.09866713944332,94.59511508904477,94.75497530268066,7101500
2018-05-11,95.29853820800781,95.40244282826268,94.9708291703591,95.37047076863499,4273400
2018-05-14,94.79495239257812,95.10667224123331,94.78695785598461,94.95481263422482,4996200
2018-05-15,93.7159194946289,93.97968431366687,93.27631146289897,93.96369524085239,12901000
2018-05-16,93.35625457763672,93.93972773859652,93.3482600403777,93.85180612288282,6518000
2018-05-17,92.88465881347656,93.37222183744089,92.78874267664871,93.22035614530782,7330300
2018-05-18,93.68392944335938,93.74787352623976,93.12443396326448,93.12443396326448,9606500
2018-05-21,93.73194885253906,93.81987050239297,93.47617844334067,93.62004967964275,4448500
2018-05-22,93.58804321289062,93.79585849961045,93.39621700101982,93.74790347115407,4700700
2018-05-23,94.26742553710938,94.4033021642144,94.04362730469062,94.11555983737759,9634000
2018-05-24,95.01871490478516,95.16258601914775,94.8268887849825,94.86685535487749,8204100
2018-05-25,95.61026000976562,95.78609719403703,95.49036630836245,95.56229887037618,8482800
2018-05-29,97.7043228149414,97.928121011917,96.25762297160384,96.54536525287061,21668100
2018-05-30,97.04894256591797,97.09690369366093,96.50542986984637,96.71324516194461,11616300
2018-05-31,96.88908386230469,97.4965406348772,96.67327404268575,97.16083714858608,10769900
2018-06-01,96.3771743774414,96.70563870110412,96.01665759814523,96.27302223327771,8718800
2018-06-04,95.68016815185547,96.24897692365838,95.6321016988681,96.22494369716469,7156500
2018-06-05,95.90445709228516,96.26497371610402,95.83235743484883,96.10474206811372,5635900
2018-06-06,95.12737274169922,95.4157836635812,94.87100815693901,95.39976355112722,7813300
2018-06-07,96.04866790771484,96.5293506542273,95.07928930378779,95.08730241468994,13238300
2018-06-08,95.76032257080078,96.01668728519775,95.68822285997831,95.78435580774159,6790600
2018-06-11,95.58399200439453,95.64808465829064,95.28757417649585,95.3917201549181,6844200
2018-06-12,95.60806274414062,95.70420176271574,95.2475521208589,95.27959846038394,6048200
2018-06-13,95.55998229980469,95.84839320108887,95.03924005514081,95.69617463868516,8834700
2018-06-14,96.35311126708984,96.37715060288485,95.72021600539867,95.96055435342717,10078800
2018-06-15,96.44123077392578,97.01003943912916,96.37714421935773,96.80174744041004,7992800
2018-06-18,96.35311126708984,96.58544261540018,96.16885247815601,96.52135605658736,4893700
2018-06-19,96.91390228271484,97.12220038447286,96.69759106990884,96.91390228271484,6133300
2018-06-20,96.06471252441406,96.76971361348153,96.05669941197753,96.75368738860845,6879100
2018-06-21,96.56941986083984,96.7376585335195,96.31305529596418,96.42521441108394,7235800
2018-06-22,96.5614242553711,96.63353004942824,96.1848873953985,96.2089206226794,4082500
2018-06-25,96.7777099609375,97.02606139352257,96.64952463301434,96.66555085511115,8363700
2018-06-26,96.91390228271484,96.96196872457713,96.66555085014254,96.75367062281913,5450000
2018-06-27,97.82723236083984,97.88331193152634,97.37859579534783,97.53882139381933,8173400
2018-06-28,97.85128021240234,97.93940613839574,97.60292866399314,97.84326709761685,7109500
2018-06-29,97.51476287841797,98.1396511075158,97.45868332227363,97.87527343760112,11164700
2018-07-02,97.43851470947266,97.7596976930182,97.39033940606039,97.75166643376419,9662000
2018-07-03,97.96040344238281,97.98449108601152,97.58301402272306,97.58301402272306,3808800
2018-07-05,98.241455078125,98.38598709378101,97.96845356302752,98.00859760145391,3860400
2018-07-06,98.5626220703125,98.69912280577809,98.34582714492913,98.5626220703125,4679900
2018-07-09,97.92829895019531,98.12903751137382,97.88012365584999,98.01662440719824,5952700
2018-07-10,97.92024230957031,98.06477428119545,97.80782923453444,97.85601064244491,5759700
2018-07-11,98.29766082763672,98.40204880401133,98.03268444676186,98.32174847570626,6869100
2018-07-12,98.2896499633789,98.33782526651112,98.07284884717228,98.09693649873839,4824700
2018-07-13,98.53855895996094,98.6590033378527,98.33782037215987,98.45023349124402,4079000
2018-07-16,98.1290512084961,98.19328902729283,97.67136747016653,98.1290512084961,5517100
2018-07-17,97.9443588256836,98.2735668715944,97.88012101758481,98.19327267449819,3764300
2018-07-18,97.55088806152344,97.99251524959604,97.47059387988843,97.976452737637,6330000
2018-07-19,98.169189453125,98.3217465966682,97.77573745532531,97.79983122898935,6166700
2018-07-20,96.96478271484375,97.63123026365851,96.91660128132172,97.62320512978516,10469500
2018-07-23,95.76831817626953,96.65959758114894,95.69605525881845,96.65959758114894,11571800
2018-07-24,96.0975570678711,96.20997016364232,95.66396107301591,95.77637416878714,9053500
2018-07-25,95.94499969482422,96.5632778855269,95.76032365161511,96.37056445862872,7357900
2018-07-26,95.76032257080078,96.25815026953231,95.68002837352678,96.12164952156105,6821100
2018-07-27,95.92088317871094,96.25009725603759,95.872707899513,96.23403474560308,4542000
2018-07-30,95.59168243408203,95.8807463831677,95.52744463960671,95.54350102519892,7111200
2018-07-31,96.11361694335938,96.24209255807611,96.00120384350949,96.18588600815116,6797400
2018-08-01,95.33056640625,95.63636881787522,95.01671478544452,95.19376054892405,13312600
2018-08-02,95.46739959716797,95.55592250425302,95.2018370156622,95.45935652543254,4451100
2018-08-03,95.94219970703125,95.99853190491325,95.6122495910445,95.62834801315311,6162400
2018-08-06,95.99856567382812,96.44117420152388,95.98246724605664,96.1997530427129,4200200
2018-08-07,95.49958038330078,95.84562276421087,95.41910669605981,95.78929056916732,5346900
2018-08-08,95.59615325927734,95.78929133815593,95.45129816518119,95.49153807899911,5640900
2018-08-09,96.40093231201172,96.43312302509878,95.86175168224267,95.9502746082944,7144100
2018-08-10,97.10106658935547,97.41491836753136,96.79525788464511,96.86768852408994,8457900
2018-08-13,96.89984130859375,97.13321314276196,96.73888780602286,96.77107850653704,7923200
2018-08-14,96.68251037597656,97.02050336360134,96.59398752592072,97.0044110907482,4251200
2018-08-15,97.2458724975586,97.47925045941066,97.02859295500558,97.10102356235527,7649800
2018-08-16,97.23783874511719,97.31831243007947,96.79522426820171,97.22174032427557,5400400
2018-08-17,97.35855865478516,97.68850262644739,97.17346364159731,97.44707541615873,3537600
2018-08-20,98.01042938232422,98.10700151986548,97.80924203392625,97.88971574533532,5603700
2018-08-21,97.68047332763672,97.80118695738848,97.43100299529993,97.67243025480346,4695000
2018-08-22,98.06674194335938,98.21964626222257,97.84141314066585,98.17940634470612,5309600
2018-08-23,98.21959686279297,98.28397210279267,98.00231124108677,98.17935696551514,5328700
2018-08-24,98.41277313232422,98.44496383471531,97.76897136399982,97.87359268170803,6092200
2018-08-27,97.84944152832031,98.07477643694772,97.79310933610058,98.00234582423751,6407400
2018-08-28,97.261962890625,97.44705171905407,97.11710782762735,97.374627257429,4929300
2018-08-29,97.39076232910156,97.49538367263835,97.06886750521973,97.32638704817532,5613300
2018-08-30,97.60000610351562,97.74486124088878,97.43905867965687,97.62414760311937,5302900
2018-08-31,97.3746337890625,98.1150014319357,97.28611090352896,98.090859943108,9677500
2018-09-04,96.81163787841797,96.86809697344289,96.58580149831826,96.75517878339305,18343600
2018-09-05,96.55355072021484,96.70679949227721,96.4245039807786,96.59388128767776,9422600
2018-09-06,96.9084701538086,97.1101107466573,96.53745220139686,96.5939113212512,9566000
2018-09-07,96.08577728271484,96.30355257850265,95.97285903807776,96.2470934561841,11212600
2018-09-10,96.4406509399414,96.46484682360936,96.11802479934435,96.11802479934435,6386400
2018-09-11,95.7066879272461,96.11803028022078,95.6582900035686,96.04544262507777,5440000
2018-09-12,95.93250274658203,96.11800859247867,95.90023952260418,96.02122507412591,3347200
2018-09-13,96.07768249511719,96.44063298974538,95.9647642899626,96.25512099351677,4833000
2018-09-14,95.61796569824219,95.90832862633856,95.41632511781873,95.50504746549163,5579500
2018-09-17,95.61796569824219,95.83573481752339,95.27114365377054,95.31953542392588,5433000
2018-09-18,94.61776733398438,95.23075605443225,94.49678798103547,95.22268871304283,10182300
2018-09-19,94.05323028564453,94.45651143560319,93.71447559653893,94.45651143560319,13379600
2018-09-20,94.48875427246094,94.60973982205255,93.9402917807489,94.02901410687737,8657300
2018-09-21,94.44841766357422,94.59359908308184,94.23870980126759,94.26291183250243,6173800
2018-09-24,94.20647430419922,94.58555339688667,94.14194784662538,94.15807638422801,5505500
2018-09-25,94.10970306396484,94.15809483983949,93.88386657177269,93.94839304199414,6650900
2018-09-26,94.77104187011719,94.83556831165396,94.09353269472163,94.31130174293303,9512700
2018-09-27,94.8355941772461,94.89205329059446,94.44844157601312,94.56135980270986,5758500
2018-09-28,94.5855941772461,95.10179990681593,94.54526973906292,95.05340196597805,12807700
2018-10-01,93.89120483398438,94.44089099069274,93.86695497178265,94.3034709933431,22442400
2018-10-02,94.465087890625,94.6833426953848,94.25491225719627,94.31149729304558,8266900
2018-10-03,92.82413482666016,94.06092669907542,92.3471984255956,93.98817097094697,20829200
2018-10-04,92.16936492919922,92.46846087007425,91.91877486652248,92.25828517736996,16207400
2018-10-05,91.37718963623047,91.92687573261661,91.03767926804439,91.66011494305219,18096500
2018-10-08,91.06999206542969,91.43375220366646,91.05382138484143,91.33674662205976,5855900
2018-10-09,91.99154663085938,92.03196100787454,91.40143998719348,91.45802504886207,11530800
2018-10-10,91.74095916748047,91.81371492078951,91.17510849645365,91.45803383196706,15290100
2018-10-11,92.85649871826172,93.08283897828812,91.9834667147517,92.1532219097715,16086800
2018-10-12,92.53314971923828,92.96966570624065,92.37955904770708,92.46847931361363,6794100
2018-10-15,92.49272918701172,92.81607504787148,92.38764440333877,92.68674040391318,7146300
2018-10-16,92.70287322998047,92.73520842174318,92.2825280716798,92.46844771518131,4762300
2018-10-17,92.15320587158203,92.79181216112,92.13704135609748,92.68672739219926,5880700
2018-10-18,92.12085723876953,92.4684528604259,91.78943229754793,91.84601734445442,5728800
2018-10-19,91.91876983642578,92.11277483667801,91.67626512793741,92.03193993384856,10892400
2018-10-22,91.79755401611328,92.21790555993233,91.77330415152957,92.11281459032236,3244200
2018-10-23,92.08850860595703,92.97770471356593,92.02383822827105,92.76753523704649,10330700
2018-10-24,92.78372955322266,92.81606475245285,92.34721361457795,92.44421921226855,16008000
2018-10-25,92.39575958251953,92.75143459374225,92.3391745011447,92.58976469476023,12613200
2018-10-26,92.95352172851562,93.22028260288081,92.79185183531246,92.90502199401689,18582500
2018-10-29,92.74329376220703,92.97771310970074,92.36336296812647,92.8322078304211,7679900
2018-10-30,92.28251647949219,92.58969151169083,92.1693402388859,92.36335136509115,9939500
2018-10-31,91.81367492675781,92.12084999046554,91.5145790353242,91.94300952352161,8706400
2018-11-01,91.89876556396484,92.02030910936593,91.43687536233686,91.44498032612225,6100200
2018-11-02,90.75619506835938,91.77720399391546,90.67516398778908,91.70427169380959,11314800
2018-11-05,91.11274719238281,91.33153174724194,91.03981488591263,91.14516086389447,4760200
2018-11-06,91.05601501464844,91.3477318445873,91.02360134662467,91.2423858779413,3159900
2018-11-07,91.17758178710938,91.8906703008801,91.08845190516465,91.72050313707844,9313100
2018-11-08,91.16950225830078,91.54225034091006,91.08847114160797,91.5341453745574,6905100
2018-11-09,91.85013580322266,91.97168552274748,91.33963439994908,91.36394310739892,6465300
2018-11-12,92.4498062133789,92.62807837459867,92.30395391668392,92.33636141665319,6840000
2018-11-13,92.39308166503906,92.39308166503906,91.95551242058079,92.14188336131716,6525800
2018-11-14,92.4498062133789,92.79824556968724,91.80965608140285,91.95551456037559,8690800
2018-11-15,92.4092788696289,92.81444055907014,92.11756195864908,92.73340945763724,7879600
2018-11-16,92.9440689086914,93.03320495560104,92.31201779953246,92.5389073072023,9236700
2018-11-19,93.20341491699219,93.20341491699219,92.70912322372236,92.70912322372236,7027200
2018-11-20,93.23577880859375,93.55990930208654,93.13043902567546,93.38163722155176,6332600
2018-11-21,93.20341491699219,93.26013731997583,92.81446306289818,93.09807507781636,4951100
2018-11-23,93.30065155029297,93.80305436882448,93.26013290053409,93.73012203571407,3027900
2018-11-26,93.0899429321289,93.23580138039834,93.00891183470733,93.07373918555517,6599000
2018-11-27,93.1953125,93.3897884194669,92.99273161405755,93.03324408187923,5967200
2018-11-28,92.74149322509766,93.20337722898937,92.668567100298,93.06562376062841,7814000
2018-11-29,93.10616302490234,93.38977498797657,92.85495855851335,93.12236677324495,7295600
2018-11-30,93.45458221435547,93.52750833960353,93.17097031237559,93.4383722872276,9127800
2018-12-03,94.11815643310547,94.11815643310547,93.12727318840656,93.1435145348414,9763800
2018-12-04,95.69384765625,96.38421961942497,94.72732318983127,94.87352011587257,18100500
2018-12-06,95.99435424804688,96.81467549751852,95.94561781388593,96.27862429472627,15319400
2018-12-07,96.17304229736328,96.27050277472026,95.45017530943868,95.68571512408873,8608400
2018-12-10,96.5710220336914,96.87965721166978,96.19740907194205,96.54665691393292,8777700
2018-12-11,96.55479431152344,96.96089624852843,96.3355019920552,96.6278958824287,8071900
2018-12-12,96.1242904663086,96.42480801547916,96.03494757862603,96.31110001235979,6182200
2018-12-13,95.89689636230469,96.3111220092011,95.82380099929976,96.2136553285717,5564200
2018-12-14,96.22989654541016,96.46543016401881,96.01872184957843,96.28675055621612,8169200
2018-12-17,96.79032135009766,96.89591180556334,96.31112410232346,96.31924167841854,9726800
2018-12-18,97.36998748779297,97.5246742401208,96.83266469291564,96.93849940111168,10018800
2018-12-19,98.65629577636719,99.0470809969979,97.63049000711685,97.78517672943406,23046300
2018-12-20,98.29805755615234,99.34828603458142,98.24106870281058,99.33200616704913,18543700
2018-12-21,98.28177642822266,98.68069839649915,98.01311203249153,98.62370954388822,9945100
2018-12-24,98.77029418945312,98.85170598249864,98.43650397457002,98.61560743474149,8377500
2018-12-26,97.7118911743164,98.82725163946162,97.67118839639764,98.50159835951298,11700400
2018-12-27,97.7281723022461,98.8191035917744,97.67932648669091,98.72141196066401,12146500
2018-12-28,98.55046081542969,98.55046081542969,97.93172013919693,98.02127495594063,9879100
2018-12-31,98.92491912841797,98.96562189384574,98.07008030730364,98.2247669653554,17409000
2019-01-02,99.44596099853516,99.45410403608777,98.78651160576352,99.04703911690532,19841500
2019-01-03,100.57763671875,100.8381581111543,99.51112823911366,99.55997405915198,21187000
2019-01-04,99.4134292602539,99.77978532902632,99.03893015112749,99.60067570915719,12970200
2019-01-07,99.12035369873047,99.85307213466076,99.01451900683188,99.82864922201652,8498100
2019-01-08,98.85983276367188,99.27504091462426,98.82726680954613,99.07150835982887,7737100
2019-01-09,98.70513916015625,98.8598258786503,98.34692611236187,98.72142524174521,9349200
2019-01-10,98.07010650634766,98.84353379190671,97.9724086628494,98.73769290862042,8222900
2019-01-11,98.45276641845703,98.72956770807089,98.24923386621606,98.37135463982476,5786900
2019-01-14,98.08641815185547,98.51790620329645,97.89102241392966,98.42835137624405,6730500
2019-01-15,97.7281723022461,98.15966023650189,97.65489736759395,98.1515171968029,8997400
2019-01-16,97.82588958740234,98.01313605845837,97.29670370554201,97.36182940211943,6048400
2019-01-17,97.8503189086914,98.12712021840603,97.60607734373767,97.87474182292257,8153400
2019-01-18,97.33743286132812,97.79335012881629,97.1990321780381,97.56538838941105,14106400
2019-01-22,97.99689483642578,98.28183928170891,97.75265319114133,97.94804278057505,8881100
2019-01-23,97.9561538696289,98.20039543523632,97.55723177636978,97.59793456309032,5776800
2019-01-24,98.59929656982422,98.72141732666944,98.2736432886769,98.4364730349104,7121900
2019-01-25,98.12711334228516,98.30622298252423,97.95614674332619,98.17595916732469,6460800
2019-01-28,98.02940368652344,98.46089162530677,98.02940368652344,98.1352383584433,6435800
2019-01-29,98.52604675292969,98.54233283736545,98.01314689698648,98.12712464275164,5750100
2019-01-30,98.45276641845703,98.49347541343346,97.9642895353428,98.3794914697636,10571300
2019-01-31,99.2994384765625,99.47040503358495,98.91679637742315,98.95750536251761,11843400
2019-02-01,98.6997299194336,99.1974721147716,98.60181127883435,99.12403780333993,12024600
2019-02-04,98.2591323852539,98.3652124980694,97.93274305222555,98.27545527585262,8966200
2019-02-05,98.7078857421875,98.9200396720609,98.45493705007165,98.51205469749641,6983300
2019-02-06,98.75686645507812,99.06693909692476,98.51207914480564,99.02613809920024,5184000
2019-02-07,99.4096450805664,99.47492418679158,98.92006423459407,99.10773388329366,8781000
2019-02-08,99.83391571044922,99.93183433927395,99.60544513521448,99.76048140784789,5885400
2019-02-11,99.44227600097656,99.69522473394254,99.34435735013923,99.43411455706736,4352800
2019-02-12,99.1893081665039,99.34434445386438,98.89555847748241,99.27091014428744,7939600
2019-02-13,98.81394958496094,99.0505815932812,98.65891954357294,98.85475056842706,4757700
2019-02-14,99.37701416015625,99.71155871424465,99.20566116044871,99.66260249300214,5868900
2019-02-15,99.53202819824219,99.56466152152112,99.17299938860039,99.18931605023985,5527200
2019-02-19,99.78495788574219,99.98895035679195,99.5075248879293,99.89103172955984,5872800
2019-02-20,99.49935913085938,99.6135944045172,99.21376472135927,99.50751434658099,4455800
2019-02-21,98.60997772216797,98.86293266687017,98.48758097155174,98.78949212635749,7382500
2019-02-22,99.19746398925781,99.50753032105489,99.07506725487384,99.11586824145401,6374600
2019-02-25,98.9037094116211,98.9771499387517,98.66707739697655,98.87106986904706,6293500
2019-02-26,99.39327239990234,99.40143384043155,99.02608850570478,99.32799955173407,6028900
2019-02-27,98.26727294921875,98.838449491627,98.14487619717201,98.83029427341933,7737300
2019-02-28,97.93272399902344,98.42231101599424,97.67977527218403,98.37334857908264,9533400
2019-03-01,97.02755737304688,97.73894704557337,97.01120000212148,97.57541076737418,13541100
2019-03-04,97.7879867553711,97.93517187116255,97.35461009179288,97.54268238805724,9808500
2019-03-05,97.9924087524414,98.01694480347224,97.52632359897983,97.53450228265677,5595200
2019-03-06,98.35220336914062,98.54844812259238,98.03330330534095,98.05783311970889,7766700
2019-03-07,98.98995208740234,99.15349449576838,98.62199258596247,98.64652238759113,8187200
2019-03-08,99.4070053100586,99.50513078259826,98.81826495183408,99.03904570542164,7517600
2019-03-11,99.11264038085938,99.28435528801933,98.9245743466634,99.26800416098331,5157800
2019-03-12,99.80770111083984,99.94671379515248,99.15354982784523,99.18625832777123,6422300
2019-03-13,99.61962890625,99.72592684558919,99.44791397108297,99.4806224689969,4386300
2019-03-14,98.90005493164062,99.56239110037353,98.87552511770758,99.50515278836038,8188400
2019-03-15,99.5542221069336,99.71775837474478,99.26803051900966,99.54604342199042,4302000
2019-03-18,99.49698638916016,99.65235021459647,99.36615238068559,99.4070395679611,3893300
2019-03-19,99.27615356445312,99.44786842096958,98.85094952483645,99.01448570099349,5220200
2019-03-20,100.31465148925781,100.45365790455891,99.5378450616273,99.54601750593412,10123700
2019-03-21,100.53544616699219,100.64992279530263,100.36373122452655,100.54362485144533,7182600
2019-03-22,102.09721374511719,102.4406435274154,101.44305643154361,101.56571170765197,13077000
2019-03-25,102.26078033447266,102.9803548408802,101.8110525064763,102.05635689306294,9736300
2019-03-26,102.1871566772461,102.44881834510447,101.90096520279259,101.9663759408775,7502000
2019-03-27,103.12754821777344,103.3074356202568,102.46521197243766,102.55515879293377,14207200
2019-03-28,103.4873046875,103.59360885293941,103.03757693031916,103.23382165638886,9143200
2019-03-29,103.38919830322266,103.41372811721895,102.73504081695005,102.7677493151145,10841400
2019-04-01,101.920654296875,102.73195306506348,101.77314486154489,102.67458863200478,16501500
2019-04-02,102.109130859375,102.22385972111583,101.82230870502293,102.01079540774232,9725000
2019-04-03,101.22406768798828,101.51089607591202,101.10114838145371,101.29782552416268,10407000
2019-04-04,101.51087951660156,101.5272666707151,101.158496306761,101.28961229642702,7503400
2019-04-05,101.64201354980469,101.75674240572391,101.2732431203863,101.30602368668518,6321800
2019-04-08,101.28145599365234,101.57647490339748,101.22409155299385,101.47813943498583,4446400
2019-04-09,101.60103607177734,101.89604864520422,101.42893654658612,101.79771320481304,7020300
2019-04-10,101.84686279296875,102.04353989098955,101.69935340639009,101.83866609031098,7519900
2019-04-11,101.2486801147461,101.63383778052494,101.13395123519409,101.56008618035081,8679300
2019-04-12,100.52751159667969,100.84711434185611,100.49473102637256,100.70780160724168,7005500
2019-04-15,100.78154754638672,100.78973799880494,100.5684769906914,100.6176447142158,3070000
2019-04-16,100.15052795410156,100.49471450736841,100.0931635285571,100.39637906486558,8927300
2019-04-17,100.1915283203125,100.44556994167993,100.06860273659265,100.08498989670301,6118500
