Date,Close,High,Low,Open,Volume
2021-05-12,378.6459655761719,385.351955154606,377.32904642449176,384.08175224407046,134811000
2021-05-13,383.19451904296875,385.1278705672436,380.14972554113865,380.1964417898234,106394000
2021-05-14,389.0786437988281,389.9285717889335,385.90310715086446,385.93112550205916,82201600
2021-05-17,388.0885314941406,388.90112049078533,386.0711251805724,387.9671376698497,65129200
2021-05-18,384.7449645996094,388.59297005214694,384.5861749461466,388.3501253478743,59810200
2021-05-19,383.7362365722656,383.9136956201269,378.57131179137997,380.0563698240923,106467100
2021-05-20,387.86444091796875,389.1253236094422,384.49277612741383,384.61416996928796,78022200
2021-05-21,387.5468444824219,390.5916376819598,387.0892020087102,389.34942453489305,76578700
2021-05-24,391.49761962890625,392.57169424932044,389.5455703108136,389.7884149825735,51376700
2021-05-25,390.6290588378906,392.9359980945385,390.0499939116139,392.5810799776849,57451400
2021-05-26,391.40423583984375,391.90856610321015,390.1807204738854,391.21742785148024,43088600
2021-05-27,391.6097106933594,392.9452994425397,391.3294987126263,392.4316202322079,56707700
2021-05-28,392.3101806640625,393.4402919789062,392.0766849418198,393.1787779101102,58520200
2021-06-01,391.96466064453125,394.81329741149153,391.525687491623,394.67320566118025,54216600
2021-06-02,392.5810241699219,393.4216315915621,391.60970246523397,392.6183914671472,49097100
2021-06-03,391.1241455078125,392.26360618428043,388.7985363947131,390.2648969010435,58138800
2021-06-04,394.70123291015625,395.0001143194918,391.18944760771376,392.973358609629,55938800
2021-06-07,394.31829833984375,394.86934490806766,393.38431530836596,394.69188585185486,51555000
2021-06-08,394.40234375,395.2709411073429,392.57174503386995,395.17753710589864,47134300
2021-06-09,393.8139343261719,395.31766180851946,393.58978752250255,395.24292720536323,48436300
2021-06-10,395.64453125,396.5972121670287,393.7205285195885,395.0374479909109,51020100
2021-06-11,396.2982177734375,396.4102911428055,394.90659259896563,396.19549335248064,45570800
2021-06-14,397.18560791015625,397.2883323557152,395.1682012696967,396.4103860815458,42358500
2021-06-15,396.45709228515625,397.3723773329353,395.5791460332352,397.33503853707737,51508500
2021-06-16,394.24346923828125,396.8212709082069,392.1980731122802,396.59712415530663,80386100
2021-06-17,394.11279296875,395.0934636810587,391.6377438115296,393.832609480347,90949700
2021-06-18,388.7960510253906,391.52280806426444,388.5899013988071,390.82940868218697,118676300
2021-06-21,394.3620910644531,394.5495102417298,389.742497165714,390.5577162541795,72822000
2021-06-22,396.4704284667969,397.3044066313976,393.63120236514027,394.352740461739,57700300
2021-06-23,395.992431640625,397.35112015635656,395.9081016165707,396.5452808624093,49445400
2021-06-24,398.3351135253906,398.75676373658587,397.88532470396706,398.1383434268328,45110300
2021-06-25,399.75,400.1997887962621,398.75674142988316,399.08471063989845,58129500
2021-06-28,400.555908203125,400.7245682950884,399.0753997356411,400.2748080498527,53159600
2021-06-29,400.7713928222656,401.57723223614346,400.237273994288,400.9400528954754,35970500
2021-06-30,401.1087341308594,401.78340305544015,400.2841356012442,400.3122456149289,64827900
2021-07-01,403.3294677734375,403.48877689800884,401.802090469254,401.86769002620366,53441000
2021-07-02,406.41241455078125,406.7684938220398,403.4138793575893,404.4914967088667,57697700
2021-07-06,405.67205810546875,406.68407566728763,402.93592178588835,406.468546524495,68710400
2021-07-07,407.1058349609375,407.3869637350962,404.34158789003436,406.3562154221525,63549500
2021-07-08,403.7886657714844,404.5476647115918,400.60271181491555,401.7833895422592,97595200
2021-07-09,408.09906005859375,408.3989192878367,403.5919064673389,405.2973236629894,76238600
2021-07-12,409.56085205078125,409.81387079491634,407.5837141699606,408.014743954132,52889600
2021-07-13,408.16461181640625,410.27294851905754,407.9022421705888,408.7736811446095,52911300
2021-07-14,408.77362060546875,410.3478668433749,407.52737212144143,409.8605885760606,64130400
2021-07-15,407.37750244140625,408.10839135369446,405.4753153622365,407.4337224657248,55126400
2021-07-16,404.18212890625,408.604951176433,403.78858880291534,408.5581106961786,75874700
2021-07-19,398.2132568359375,404.24778712950507,395.40214130525,399.35644496226297,147987000
2021-07-20,403.91986083984375,405.19424821912867,398.0821000063619,398.87858854389634,99608200
2021-07-21,407.19012451171875,407.3307031828911,403.8730283565818,405.11927714998365,64724400
